 node_id,x,y,z
1,0.00000000000,0.00000000000,3.57232902217
2,3.19518821263,0.00000000000,1.59759410631
3,0.987367457929,3.03880457041,1.59759410631
4,-2.58496156424,1.87808450968,1.59759410631
5,-2.58496156424,-1.87808450968,1.59759410631
6,0.987367457929,-3.03880457041,1.59759410631
7,0.00000000000,0.00000000000,-3.57232902217
8,-3.19518821263,0.391297701727E-15,-1.59759410631
9,-0.987367457929,-3.03880457041,-1.59759410631
10,2.58496156424,-1.87808450968,-1.59759410631
11,2.58496156424,1.87808450968,-1.59759410631
12,-0.987367457929,3.03880457041,-1.59759410631
13,0.164737368591,0.00000000000,3.56852858221
14,0.329124223848,0.00000000000,3.55713534855
15,0.492810798226,0.00000000000,3.53817356270
16,0.655448814177,0.00000000000,3.51168356984
17,0.816692225178,0.00000000000,3.47772173297
18,0.976197952023,0.00000000000,3.43636031305
19,1.13362661279,0.00000000000,3.38768731518
20,1.28864324497,0.00000000000,3.33180630137
21,1.44091801811,0.00000000000,3.26883617022
22,1.59012693569,0.00000000000,3.19891090389
23,1.73595252440,0.00000000000,3.12217928308
24,1.87808450968,0.00000000000,3.03880457041
25,2.01622047591,0.00000000000,2.94896416309
26,2.15006650982,0.00000000000,2.85284921544
27,2.27933782587,0.00000000000,2.75066423219
28,2.40375937219,0.00000000000,2.64262663334
29,2.52306641584,0.00000000000,2.52896629158
30,2.63700510602,0.00000000000,2.40992504312
31,2.74533301426,0.00000000000,2.28575617323
32,2.84781965019,0.00000000000,2.15672387723
33,2.94424695198,0.00000000000,2.02310269843
34,3.03440975030,0.00000000000,1.88517694393
35,3.11811620487,0.00000000000,1.74324007974
36,0.509066465034E-01,0.156674547876,3.56852858221
37,0.101704978430,0.313015737761,3.55713534855
38,0.152286911663,0.468690920954,3.53817356270
39,0.202544822523,0.623368865821,3.51168356984
40,0.252371776754,0.776720462563,3.47772173297
41,0.301661757049,0.928419423466,3.43636031305
42,0.350309888629,1.07814297714,3.38768731518
43,0.398212662381,1.22557255531,3.33180630137
44,0.445268155098,1.37039447057,3.26883617022
45,0.491376246341,1.51230058392,3.19891090389
46,0.536438831466,1.65098896031,3.12217928308
47,0.580360030364,1.78616451109,3.03880457041
48,0.623046391464,1.91753962190,2.94896416309
49,0.664407090570,2.04483476463,2.85284921544
50,0.704354124114,2.16777909213,2.75066423219
51,0.742802496396,2.28611101453,2.64262663334
52,0.779670400431,2.39957875583,2.52896629158
53,0.814879392015,2.50794088959,2.40992504312
54,0.848354556626,2.61096685262,2.28575617323
55,0.880024668825,2.70843743555,2.15672387723
56,0.909822343799,2.80014524927,2.02310269843
57,0.937684180740,2.88589516613,1.88517694393
58,0.963550897740,2.96550473521,1.74324007974
59,-0.133275330799,0.968301957595E-01,3.56852858221
60,-0.266267090354,0.193454364950,3.55713534855
61,-0.398692310777,0.289666919368,3.53817356270
62,-0.530269229612,0.385263146606,3.51168356984
63,-0.660717889343,0.480039645621,3.47772173297
64,-0.789760733061,0.573794759517,3.43636031305
65,-0.917123195027,0.666329004607,3.38768731518
66,-1.04253428487,0.757445494858,3.33180630137
67,-1.16572716416,0.846950360810,3.26883617022
68,-1.28643971419,0.934653162071,3.19891090389
69,-1.40441509366,1.02036729252,3.12217928308
70,-1.51940228521,1.10391037735,3.03880457041
71,-1.63115662942,1.18510466111,2.94896416309
72,-1.73944034548,1.26377738592,2.85284921544
73,-1.84402303705,1.33976115904,2.75066423219
74,-1.94468218249,1.41289430903,2.64262663334
75,-2.04120360835,1.48302122978,2.52896629158
76,-2.13338194503,1.54999271154,2.40992504312
77,-2.22102106376,1.61366625842,2.28575617323
78,-2.30393449392,1.67390639157,2.15672387723
79,-2.38194581979,1.73058493748,2.02310269843
80,-2.45488905589,1.78358130064,1.88517694393
81,-2.52260900017,1.83278272016,1.74324007974
82,-0.133275330799,-0.968301957595E-01,3.56852858221
83,-0.266267090354,-0.193454364950,3.55713534855
84,-0.398692310777,-0.289666919368,3.53817356270
85,-0.530269229612,-0.385263146606,3.51168356984
86,-0.660717889343,-0.480039645621,3.47772173297
87,-0.789760733061,-0.573794759517,3.43636031305
88,-0.917123195027,-0.666329004607,3.38768731518
89,-1.04253428487,-0.757445494858,3.33180630137
90,-1.16572716416,-0.846950360810,3.26883617022
91,-1.28643971419,-0.934653162071,3.19891090389
92,-1.40441509366,-1.02036729252,3.12217928308
93,-1.51940228521,-1.10391037735,3.03880457041
94,-1.63115662942,-1.18510466111,2.94896416309
95,-1.73944034548,-1.26377738592,2.85284921544
96,-1.84402303705,-1.33976115904,2.75066423219
97,-1.94468218249,-1.41289430903,2.64262663334
98,-2.04120360835,-1.48302122978,2.52896629158
99,-2.13338194503,-1.54999271154,2.40992504312
100,-2.22102106376,-1.61366625842,2.28575617323
101,-2.30393449392,-1.67390639157,2.15672387723
102,-2.38194581979,-1.73058493748,2.02310269843
103,-2.45488905589,-1.78358130064,1.88517694393
104,-2.52260900017,-1.83278272016,1.74324007974
105,0.509066465034E-01,-0.156674547876,3.56852858221
106,0.101704978430,-0.313015737761,3.55713534855
107,0.152286911663,-0.468690920954,3.53817356270
108,0.202544822523,-0.623368865821,3.51168356984
109,0.252371776754,-0.776720462563,3.47772173297
110,0.301661757049,-0.928419423466,3.43636031305
111,0.350309888629,-1.07814297714,3.38768731518
112,0.398212662381,-1.22557255531,3.33180630137
113,0.445268155098,-1.37039447057,3.26883617022
114,0.491376246341,-1.51230058392,3.19891090389
115,0.536438831466,-1.65098896031,3.12217928308
116,0.580360030364,-1.78616451109,3.03880457041
117,0.623046391464,-1.91753962190,2.94896416309
118,0.664407090570,-2.04483476463,2.85284921544
119,0.704354124114,-2.16777909213,2.75066423219
120,0.742802496396,-2.28611101453,2.64262663334
121,0.779670400431,-2.39957875583,2.52896629158
122,0.814879392015,-2.50794088959,2.40992504312
123,0.848354556626,-2.61096685262,2.28575617323
124,0.880024668825,-2.70843743555,2.15672387723
125,0.909822343799,-2.80014524927,2.02310269843
126,0.937684180740,-2.88589516613,1.88517694393
127,0.963550897740,-2.96550473521,1.74324007974
128,3.25139153567,0.968301957595E-01,1.47668941814
129,3.30067684065,0.193454364950,1.35264276323
130,3.34293926276,0.289666919368,1.22571807688
131,3.37808887981,0.385263146606,1.09618541801
132,3.40605090361,0.480039645621,0.964320394543
133,3.42676583908,0.573794759517,0.830403577000
134,3.44018961087,0.666329004607,0.694719901522
135,3.44629365706,0.757445494858,0.557558063613
136,3.44506499002,0.846950360810,0.419209903876
137,3.43650622400,0.934653162071,0.279969787065
138,3.42063556958,1.02036729252,0.140133975758
139,3.39748679489,1.10391037735,0.160431384202E-15
140,3.36710915382,1.18510466111,-0.140133975758
141,3.32956728117,1.26377738592,-0.279969787065
142,3.28494105516,1.33976115904,-0.419209903876
143,3.23332542746,1.41289430903,-0.557558063613
144,3.17483022115,1.48302122978,-0.694719901522
145,3.10957989705,1.54999271154,-0.830403577000
146,3.03771328894,1.61366625842,-0.964320394543
147,2.95938330810,1.67390639157,-1.09618541801
148,2.87475661802,1.73058493748,-1.22571807688
149,2.78401327974,1.78358130064,-1.35264276323
150,2.68734636877,1.83278272016,-1.47668941814
151,3.25139153567,-0.968301957595E-01,1.47668941814
152,3.30067684065,-0.193454364950,1.35264276323
153,3.34293926276,-0.289666919368,1.22571807688
154,3.37808887981,-0.385263146606,1.09618541801
155,3.40605090361,-0.480039645621,0.964320394543
156,3.42676583908,-0.573794759517,0.830403577000
157,3.44018961087,-0.666329004607,0.694719901522
158,3.44629365706,-0.757445494858,0.557558063613
159,3.44506499002,-0.846950360810,0.419209903876
160,3.43650622400,-0.934653162071,0.279969787065
161,3.42063556958,-1.02036729252,0.140133975758
162,3.39748679489,-1.10391037735,-0.802156921008E-16
163,3.36710915382,-1.18510466111,-0.140133975758
164,3.32956728117,-1.26377738592,-0.279969787065
165,3.28494105516,-1.33976115904,-0.419209903876
166,3.23332542746,-1.41289430903,-0.557558063613
167,3.17483022115,-1.48302122978,-0.694719901522
168,3.10957989705,-1.54999271154,-0.830403577000
169,3.03771328894,-1.61366625842,-0.964320394543
170,2.95938330810,-1.67390639157,-1.09618541801
171,2.87475661802,-1.73058493748,-1.22571807688
172,2.78401327974,-1.78358130064,-1.35264276323
173,2.68734636877,-1.83278272016,-1.47668941814
174,1.09682622854,3.06233493096,1.47668941814
175,1.20395127109,3.07934953108,1.35264276323
176,1.30851465458,3.08981216863,1.22571807688
177,1.41029389844,3.09370058216,1.09618541801
178,1.50907244597,3.09100649824,0.964320394543
179,1.60464012508,3.08173564910,0.830403577000
180,1.69679359546,3.06590776044,0.694719901522
181,1.78533678126,3.04355650939,0.557558063613
182,1.87008128827,3.01472945294,0.419209903876
183,1.95084680476,2.97948792670,0.279969787065
184,2.02746148513,2.93790691442,0.140133975758
185,2.09976231557,2.89007488844,0.320862768403E-15
186,2.16759546089,2.83609362142,-0.140133975758
187,2.23081659182,2.77607796984,-0.279969787065
188,2.28929119215,2.71015562961,-0.419209903876
189,2.34289484487,2.63846686434,-0.557558063613
190,2.39151349698,2.56116420693,-0.694719901522
191,2.43504370208,2.47841213501,-0.830403577000
192,2.47339284051,2.39038672098,-0.964320394543
193,2.50647931645,2.29727525739,-1.09618541801
194,2.53423273145,2.19927585844,-1.22571807688
195,2.55659403432,2.09659703840,-1.35264276323
196,2.57351564668,1.98945726803,-1.47668941814
197,0.912644251237,3.12217928308,1.47668941814
198,0.835979202310,3.19891090389,1.35264276323
199,0.757535432136,3.26883617022,1.22571807688
200,0.677479846302,3.33180630137,1.09618541801
201,0.595982779872,3.38768731518,0.964320394543
202,0.513217634966,3.43636031305,0.830403577000
203,0.429360511802,3.47772173297,0.694719901522
204,0.344589834014,3.51168356984,0.557558063613
205,0.259085969016,3.53817356270,0.419209903876
206,0.173030844229,3.55713534855,0.279969787065
207,0.866075599972E-01,3.56852858221,0.140133975758
208,0.111335879673E-14,3.57232902217,0.641725536807E-15
209,-0.866075599971E-01,3.56852858221,-0.140133975758
210,-0.173030844229,3.55713534855,-0.279969787065
211,-0.259085969016,3.53817356270,-0.419209903876
212,-0.344589834014,3.51168356984,-0.557558063613
213,-0.429360511802,3.47772173297,-0.694719901522
214,-0.513217634966,3.43636031305,-0.830403577000
215,-0.595982779872,3.38768731518,-0.964320394543
216,-0.677479846302,3.33180630137,-1.09618541801
217,-0.757535432136,3.26883617022,-1.22571807688
218,-0.835979202310,3.19891090389,-1.35264276323
219,-0.912644251237,3.12217928308,-1.47668941814
220,-2.57351564668,1.98945726803,1.47668941814
221,-2.55659403432,2.09659703840,1.35264276323
222,-2.53423273145,2.19927585844,1.22571807688
223,-2.50647931645,2.29727525739,1.09618541801
224,-2.47339284051,2.39038672098,0.964320394543
225,-2.43504370208,2.47841213501,0.830403577000
226,-2.39151349698,2.56116420693,0.694719901522
227,-2.34289484487,2.63846686434,0.557558063613
228,-2.28929119215,2.71015562961,0.419209903876
229,-2.23081659182,2.77607796984,0.279969787065
230,-2.16759546089,2.83609362142,0.140133975758
231,-2.09976231557,2.89007488844,-0.320862768403E-15
232,-2.02746148513,2.93790691442,-0.140133975758
233,-1.95084680476,2.97948792670,-0.279969787065
234,-1.87008128827,3.01472945294,-0.419209903876
235,-1.78533678126,3.04355650939,-0.557558063613
236,-1.69679359546,3.06590776044,-0.694719901522
237,-1.60464012508,3.08173564910,-0.830403577000
238,-1.50907244597,3.09100649824,-0.964320394543
239,-1.41029389844,3.09370058216,-1.09618541801
240,-1.30851465458,3.08981216863,-1.22571807688
241,-1.20395127109,3.07934953108,-1.35264276323
242,-1.09682622854,3.06233493096,-1.47668941814
243,-2.68734636877,1.83278272016,1.47668941814
244,-2.78401327974,1.78358130064,1.35264276323
245,-2.87475661802,1.73058493748,1.22571807688
246,-2.95938330810,1.67390639157,1.09618541801
247,-3.03771328894,1.61366625842,0.964320394543
248,-3.10957989705,1.54999271154,0.830403577000
249,-3.17483022115,1.48302122978,0.694719901522
250,-3.23332542746,1.41289430903,0.557558063613
251,-3.28494105516,1.33976115904,0.419209903876
252,-3.32956728117,1.26377738592,0.279969787065
253,-3.36710915382,1.18510466111,0.140133975758
254,-3.39748679489,1.10391037735,0.240647076303E-15
255,-3.42063556958,1.02036729252,-0.140133975758
256,-3.43650622400,0.934653162071,-0.279969787065
257,-3.44506499002,0.846950360810,-0.419209903876
258,-3.44629365706,0.757445494858,-0.557558063613
259,-3.44018961087,0.666329004607,-0.694719901522
260,-3.42676583908,0.573794759517,-0.830403577000
261,-3.40605090361,0.480039645621,-0.964320394543
262,-3.37808887981,0.385263146606,-1.09618541801
263,-3.34293926276,0.289666919368,-1.22571807688
264,-3.30067684065,0.193454364950,-1.35264276323
265,-3.25139153567,0.968301957595E-01,-1.47668941814
266,-2.68734636877,-1.83278272016,1.47668941814
267,-2.78401327974,-1.78358130064,1.35264276323
268,-2.87475661802,-1.73058493748,1.22571807688
269,-2.95938330810,-1.67390639157,1.09618541801
270,-3.03771328894,-1.61366625842,0.964320394543
271,-3.10957989705,-1.54999271154,0.830403577000
272,-3.17483022115,-1.48302122978,0.694719901522
273,-3.23332542746,-1.41289430903,0.557558063613
274,-3.28494105516,-1.33976115904,0.419209903876
275,-3.32956728117,-1.26377738592,0.279969787065
276,-3.36710915382,-1.18510466111,0.140133975758
277,-3.39748679489,-1.10391037735,-0.320862768403E-15
278,-3.42063556958,-1.02036729252,-0.140133975758
279,-3.43650622400,-0.934653162071,-0.279969787065
280,-3.44506499002,-0.846950360810,-0.419209903876
281,-3.44629365706,-0.757445494858,-0.557558063613
282,-3.44018961087,-0.666329004607,-0.694719901522
283,-3.42676583908,-0.573794759517,-0.830403577000
284,-3.40605090361,-0.480039645621,-0.964320394543
285,-3.37808887981,-0.385263146606,-1.09618541801
286,-3.34293926276,-0.289666919368,-1.22571807688
287,-3.30067684065,-0.193454364950,-1.35264276323
288,-3.25139153567,-0.968301957595E-01,-1.47668941814
289,-2.57351564668,-1.98945726803,1.47668941814
290,-2.55659403432,-2.09659703840,1.35264276323
291,-2.53423273145,-2.19927585844,1.22571807688
292,-2.50647931645,-2.29727525739,1.09618541801
293,-2.47339284051,-2.39038672098,0.964320394543
294,-2.43504370208,-2.47841213501,0.830403577000
295,-2.39151349698,-2.56116420693,0.694719901522
296,-2.34289484487,-2.63846686434,0.557558063613
297,-2.28929119215,-2.71015562961,0.419209903876
298,-2.23081659182,-2.77607796984,0.279969787065
299,-2.16759546089,-2.83609362142,0.140133975758
300,-2.09976231557,-2.89007488844,0.00000000000
301,-2.02746148513,-2.93790691442,-0.140133975758
302,-1.95084680476,-2.97948792670,-0.279969787065
303,-1.87008128827,-3.01472945294,-0.419209903876
304,-1.78533678126,-3.04355650939,-0.557558063613
305,-1.69679359546,-3.06590776044,-0.694719901522
306,-1.60464012508,-3.08173564910,-0.830403577000
307,-1.50907244597,-3.09100649824,-0.964320394543
308,-1.41029389844,-3.09370058216,-1.09618541801
309,-1.30851465458,-3.08981216863,-1.22571807688
310,-1.20395127109,-3.07934953108,-1.35264276323
311,-1.09682622854,-3.06233493096,-1.47668941814
312,0.912644251237,-3.12217928308,1.47668941814
313,0.835979202310,-3.19891090389,1.35264276323
314,0.757535432136,-3.26883617022,1.22571807688
315,0.677479846302,-3.33180630137,1.09618541801
316,0.595982779872,-3.38768731518,0.964320394543
317,0.513217634966,-3.43636031305,0.830403577000
318,0.429360511802,-3.47772173297,0.694719901522
319,0.344589834014,-3.51168356984,0.557558063613
320,0.259085969016,-3.53817356270,0.419209903876
321,0.173030844229,-3.55713534855,0.279969787065
322,0.866075599971E-01,-3.56852858221,0.140133975758
323,-0.983040505182E-15,-3.57232902217,-0.641725536807E-15
324,-0.866075599971E-01,-3.56852858221,-0.140133975758
325,-0.173030844229,-3.55713534855,-0.279969787065
326,-0.259085969016,-3.53817356270,-0.419209903876
327,-0.344589834014,-3.51168356984,-0.557558063613
328,-0.429360511802,-3.47772173297,-0.694719901522
329,-0.513217634966,-3.43636031305,-0.830403577000
330,-0.595982779872,-3.38768731518,-0.964320394543
331,-0.677479846302,-3.33180630137,-1.09618541801
332,-0.757535432136,-3.26883617022,-1.22571807688
333,-0.835979202310,-3.19891090389,-1.35264276323
